,path,items,AGM
290,GZIP_y2016_s5000/CIK__1041379__serial__847829__date__2016-01-29.txt.gz,False,False
291,GZIP_y2016_s5000/CIK__1041514__serial__866252__date__2016-06-28.txt.gz,False,False
292,GZIP_y2016_s5000/CIK__1041514__serial__866253__date__2016-06-29.txt.gz,False,False
293,GZIP_y2016_s5000/CIK__1041803__serial__866264__date__2016-04-07.txt.gz,False,False
294,GZIP_y2016_s5000/CIK__1042187__serial__866281__date__2016-06-03.txt.gz,False,False
295,GZIP_y2016_s5000/CIK__1042729__serial__866289__date__2016-04-19.txt.gz,False,False
296,GZIP_y2016_s5000/CIK__1042729__serial__866291__date__2016-05-26.txt.gz,False,False
297,GZIP_y2016_s5000/CIK__1042784__serial__847865__date__2016-03-11.txt.gz,False,False
298,GZIP_y2016_s5000/CIK__1042810__serial__866297__date__2016-04-27.txt.gz,False,False
299,GZIP_y2016_s5000/CIK__1042810__serial__903463__date__2016-11-18.txt.gz,False,False
300,GZIP_y2016_s5000/CIK__1043000__serial__903470__date__2016-12-21.txt.gz,False,False
301,GZIP_y2016_s5000/CIK__1043219__serial__847880__date__2016-02-24.txt.gz,False,False
302,GZIP_y2016_s5000/CIK__1043219__serial__866311__date__2016-04-11.txt.gz,False,False
303,GZIP_y2016_s5000/CIK__1043337__serial__866321__date__2016-05-09.txt.gz,True,False
304,GZIP_y2016_s5000/CIK__1043604__serial__847898__date__2016-02-29.txt.gz,False,False
305,GZIP_y2016_s5000/CIK__1043604__serial__903484__date__2016-10-25.txt.gz,False,False
306,GZIP_y2016_s5000/CIK__1043951__serial__866331__date__2016-05-04.txt.gz,False,False
307,GZIP_y2016_s5000/CIK__1045425__serial__866351__date__2016-05-25.txt.gz,False,True
308,GZIP_y2016_s5000/CIK__1045425__serial__903515__date__2016-12-20.txt.gz,True,True
309,GZIP_y2016_s5000/CIK__1045450__serial__847926__date__2016-01-15.txt.gz,False,False
310,GZIP_y2016_s5000/CIK__1045450__serial__903520__date__2016-12-09.txt.gz,False,False
311,GZIP_y2016_s5000/CIK__1045450__serial__903521__date__2016-12-14.txt.gz,False,False
312,GZIP_y2016_s5000/CIK__1045609__serial__866356__date__2016-05-09.txt.gz,False,False
313,GZIP_y2016_s5000/CIK__1045610__serial__847932__date__2016-01-29.txt.gz,False,False
314,GZIP_y2016_s5000/CIK__10456_0__serial__866363__date__2016-05-04.txt.gz,False,False
315,GZIP_y2016_s5000/CIK__1045742__serial__903526__date__2016-11-09.txt.gz,False,False
316,GZIP_y2016_s5000/CIK__1046203__serial__847954__date__2016-01-21.txt.gz,False,False
317,GZIP_y2016_s5000/CIK__1046203__serial__866386__date__2016-06-28.txt.gz,True,False
318,GZIP_y2016_s5000/CIK__1046311__serial__847963__date__2016-01-13.txt.gz,False,False
319,GZIP_y2016_s5000/CIK__1046311__serial__847965__date__2016-03-10.txt.gz,False,False
320,GZIP_y2016_s5000/CIK__1046568__serial__847971__date__2016-03-29.txt.gz,False,False
321,GZIP_y2016_s5000/CIK__1046995__serial__847972__date__2016-01-06.txt.gz,False,False
322,GZIP_y2016_s5000/CIK__1047166__serial__847978__date__2016-01-11.txt.gz,False,False
323,GZIP_y2016_s5000/CIK__1047166__serial__866412__date__2016-05-13.txt.gz,False,False
324,GZIP_y2016_s5000/CIK__1047335__serial__866418__date__2016-05-03.txt.gz,False,False
325,GZIP_y2016_s5000/CIK__1047862__serial__847987__date__2016-02-19.txt.gz,False,False
326,GZIP_y2016_s5000/CIK__1047884__serial__866436__date__2016-06-30.txt.gz,False,False
327,GZIP_y2016_s5000/CIK__104819___serial__886474__date__2016-07-06.txt.gz,False,False
328,GZIP_y2016_s5000/CIK__104819___serial__886476__date__2016-09-06.txt.gz,True,False
329,GZIP_y2016_s5000/CIK__104819___serial__886477__date__2016-09-09.txt.gz,False,False
330,GZIP_y2016_s5000/CIK__1048268__serial__886480__date__2016-08-08.txt.gz,False,False
331,GZIP_y2016_s5000/CIK__1048477__serial__886485__date__2016-07-19.txt.gz,False,False
332,GZIP_y2016_s5000/CIK__1048477__serial__903591__date__2016-12-09.txt.gz,False,False
333,GZIP_y2016_s5000/CIK__1048911__serial__886494__date__2016-09-20.txt.gz,False,False
334,GZIP_y2016_s5000/CIK__104894___serial__866463__date__2016-04-27.txt.gz,False,False
335,GZIP_y2016_s5000/CIK__104894___serial__866466__date__2016-05-23.txt.gz,False,False
336,GZIP_y2016_s5000/CIK__104894___serial__903598__date__2016-10-27.txt.gz,False,False
337,GZIP_y2016_s5000/CIK__104918___serial__848025__date__2016-02-24.txt.gz,False,False
338,GZIP_y2016_s5000/CIK__104918___serial__848026__date__2016-03-02.txt.gz,False,False
339,GZIP_y2016_s5000/CIK__1049502__serial__848031__date__2016-02-23.txt.gz,False,False
340,GZIP_y2016_s5000/CIK__1049521__serial__866486__date__2016-06-14.txt.gz,False,False
341,GZIP_y2016_s5000/CIK__1049606__serial__866489__date__2016-05-26.txt.gz,True,False
342,GZIP_y2016_s5000/CIK__1050007__serial__903621__date__2016-12-16.txt.gz,True,False
343,GZIP_y2016_s5000/CIK__105016___serial__866496__date__2016-06-30.txt.gz,False,True
344,GZIP_y2016_s5000/CIK__105016___serial__886513__date__2016-08-05.txt.gz,False,True
345,GZIP_y2016_s5000/CIK__1050441__serial__903629__date__2016-12-06.txt.gz,True,False
346,GZIP_y2016_s5000/CIK__1050446__serial__866504__date__2016-05-17.txt.gz,False,False
347,GZIP_y2016_s5000/CIK__1050743__serial__866510__date__2016-04-26.txt.gz,False,True
348,GZIP_y2016_s5000/CIK__1050743__serial__903634__date__2016-10-28.txt.gz,False,False
349,GZIP_y2016_s5000/CIK__1050915__serial__886531__date__2016-09-08.txt.gz,False,False
350,GZIP_y2016_s5000/CIK__1051251__serial__903643__date__2016-10-28.txt.gz,False,False
351,GZIP_y2016_s5000/CIK__1051470__serial__848076__date__2016-01-27.txt.gz,False,False
352,GZIP_y2016_s5000/CIK__1051470__serial__866530__date__2016-04-27.txt.gz,False,False
353,GZIP_y2016_s5000/CIK__1051514__serial__903655__date__2016-10-28.txt.gz,False,False
354,GZIP_y2016_s5000/CIK__1051514__serial__903659__date__2016-12-09.txt.gz,False,False
355,GZIP_y2016_s5000/CIK__1051627__serial__886549__date__2016-07-27.txt.gz,False,False
356,GZIP_y2016_s5000/CIK__1052257__serial__866551__date__2016-05-19.txt.gz,True,False
357,GZIP_y2016_s5000/CIK__1052752__serial__866560__date__2016-06-07.txt.gz,False,False
358,GZIP_y2016_s5000/CIK__1052752__serial__886563__date__2016-08-05.txt.gz,False,False
359,GZIP_y2016_s5000/CIK__1053112__serial__848115__date__2016-02-25.txt.gz,False,False
360,GZIP_y2016_s5000/CIK__1053374__serial__848125__date__2016-03-24.txt.gz,False,False
361,GZIP_y2016_s5000/CIK__1053532__serial__866593__date__2016-06-02.txt.gz,False,False
362,GZIP_y2016_s5000/CIK__1053650__serial__848139__date__2016-03-11.txt.gz,True,False
363,GZIP_y2016_s5000/CIK__1053650__serial__866596__date__2016-05-04.txt.gz,False,False
364,GZIP_y2016_s5000/CIK__1053650__serial__866597__date__2016-05-09.txt.gz,False,False
365,GZIP_y2016_s5000/CIK__1053650__serial__886586__date__2016-08-03.txt.gz,False,False
366,GZIP_y2016_s5000/CIK__1053691__serial__866609__date__2016-05-16.txt.gz,False,False
367,GZIP_y2016_s5000/CIK__1054102__serial__903697__date__2016-11-03.txt.gz,False,False
368,GZIP_y2016_s5000/CIK__105418___serial__848155__date__2016-03-10.txt.gz,False,False
369,GZIP_y2016_s5000/CIK__1054274__serial__848156__date__2016-01-28.txt.gz,False,False
370,GZIP_y2016_s5000/CIK__1054374__serial__848161__date__2016-02-02.txt.gz,False,True
371,GZIP_y2016_s5000/CIK__1055160__serial__886609__date__2016-08-03.txt.gz,False,False
372,GZIP_y2016_s5000/CIK__1055160__serial__886610__date__2016-09-27.txt.gz,False,False
373,GZIP_y2016_s5000/CIK__1055160__serial__903716__date__2016-11-04.txt.gz,True,False
374,GZIP_y2016_s5000/CIK__1055726__serial__903720__date__2016-10-14.txt.gz,False,False
375,GZIP_y2016_s5000/CIK__1056087__serial__848178__date__2016-02-19.txt.gz,False,False
376,GZIP_y2016_s5000/CIK__1056087__serial__866636__date__2016-06-07.txt.gz,False,False
377,GZIP_y2016_s5000/CIK__1056285__serial__903736__date__2016-11-22.txt.gz,False,False
378,GZIP_y2016_s5000/CIK__1056358__serial__866652__date__2016-05-10.txt.gz,False,False
379,GZIP_y2016_s5000/CIK__1056943__serial__848206__date__2016-02-02.txt.gz,False,False
380,GZIP_y2016_s5000/CIK__1056943__serial__903762__date__2016-10-21.txt.gz,False,False
381,GZIP_y2016_s5000/CIK__1057051__serial__866672__date__2016-05-17.txt.gz,True,False
382,GZIP_y2016_s5000/CIK__1057058__serial__848215__date__2016-02-09.txt.gz,False,False
383,GZIP_y2016_s5000/CIK__1057058__serial__866673__date__2016-06-07.txt.gz,False,False
384,GZIP_y2016_s5000/CIK__1057060__serial__866678__date__2016-04-26.txt.gz,False,False
385,GZIP_y2016_s5000/CIK__105770___serial__848231__date__2016-02-29.txt.gz,True,True
386,GZIP_y2016_s5000/CIK__105770___serial__886654__date__2016-09-07.txt.gz,False,False
387,GZIP_y2016_s5000/CIK__1058057__serial__886659__date__2016-07-19.txt.gz,False,False
388,GZIP_y2016_s5000/CIK__1058057__serial__886663__date__2016-08-23.txt.gz,False,False
389,GZIP_y2016_s5000/CIK__1058290__serial__886669__date__2016-09-30.txt.gz,False,False
390,GZIP_y2016_s5000/CIK__1058299__serial__866708__date__2016-05-05.txt.gz,False,False
391,GZIP_y2016_s5000/CIK__1058623__serial__866714__date__2016-06-22.txt.gz,False,False
392,GZIP_y2016_s5000/CIK__1058623__serial__886671__date__2016-08-04.txt.gz,False,False
393,GZIP_y2016_s5000/CIK__1058623__serial__886673__date__2016-08-26.txt.gz,True,False
394,GZIP_y2016_s5000/CIK__1058623__serial__903801__date__2016-12-07.txt.gz,False,False
395,GZIP_y2016_s5000/CIK__1058811__serial__866715__date__2016-05-05.txt.gz,False,False
396,GZIP_y2016_s5000/CIK__1059142__serial__886678__date__2016-07-22.txt.gz,False,False
397,GZIP_y2016_s5000/CIK__1059142__serial__903816__date__2016-12-20.txt.gz,False,False
398,GZIP_y2016_s5000/CIK__1059272__serial__848272__date__2016-02-22.txt.gz,False,False
399,GZIP_y2016_s5000/CIK__1059556__serial__848275__date__2016-02-05.txt.gz,False,False
400,GZIP_y2016_s5000/CIK__1059556__serial__886692__date__2016-08-03.txt.gz,False,False
401,GZIP_y2016_s5000/CIK__1059562__serial__866739__date__2016-05-09.txt.gz,False,False
402,GZIP_y2016_s5000/CIK__1059562__serial__886695__date__2016-08-09.txt.gz,False,False
403,GZIP_y2016_s5000/CIK__1060009__serial__848283__date__2016-02-10.txt.gz,False,False
404,GZIP_y2016_s5000/CIK__1060009__serial__866742__date__2016-04-04.txt.gz,False,False
405,GZIP_y2016_s5000/CIK__1060224__serial__886705__date__2016-07-06.txt.gz,False,False
406,GZIP_y2016_s5000/CIK__1060349__serial__886714__date__2016-09-07.txt.gz,False,False
407,GZIP_y2016_s5000/CIK__1060391__serial__866762__date__2016-05-09.txt.gz,False,True
408,GZIP_y2016_s5000/CIK__106040___serial__848298__date__2016-02-04.txt.gz,False,False
409,GZIP_y2016_s5000/CIK__1060736__serial__886733__date__2016-07-26.txt.gz,False,False
410,GZIP_y2016_s5000/CIK__1060990__serial__848318__date__2016-02-22.txt.gz,False,False
411,GZIP_y2016_s5000/CIK__1060990__serial__866797__date__2016-05-23.txt.gz,False,False
412,GZIP_y2016_s5000/CIK__1061069__serial__866804__date__2016-04-28.txt.gz,False,False
413,GZIP_y2016_s5000/CIK__1061219__serial__866805__date__2016-04-04.txt.gz,False,False
414,GZIP_y2016_s5000/CIK__106170___serial__886761__date__2016-07-18.txt.gz,True,False
415,GZIP_y2016_s5000/CIK__1061983__serial__848341__date__2016-02-12.txt.gz,False,False
416,GZIP_y2016_s5000/CIK__1061983__serial__886765__date__2016-07-27.txt.gz,False,False
417,GZIP_y2016_s5000/CIK__1062128__serial__886776__date__2016-08-29.txt.gz,True,True
418,GZIP_y2016_s5000/CIK__1062273__serial__848349__date__2016-02-16.txt.gz,True,False
419,GZIP_y2016_s5000/CIK__1062273__serial__848352__date__2016-03-25.txt.gz,True,False
420,GZIP_y2016_s5000/CIK__1062292__serial__886786__date__2016-09-14.txt.gz,True,False
421,GZIP_y2016_s5000/CIK__1062822__serial__866837__date__2016-04-01.txt.gz,False,False
422,GZIP_y2016_s5000/CIK__1063344__serial__866844__date__2016-05-05.txt.gz,False,False
423,GZIP_y2016_s5000/CIK__1063537__serial__886803__date__2016-07-18.txt.gz,True,False
424,GZIP_y2016_s5000/CIK__1063537__serial__903904__date__2016-12-12.txt.gz,True,False
425,GZIP_y2016_s5000/CIK__1063761__serial__848384__date__2016-03-21.txt.gz,True,False
426,GZIP_y2016_s5000/CIK__106455___serial__866864__date__2016-05-09.txt.gz,False,False
427,GZIP_y2016_s5000/CIK__1064728__serial__866872__date__2016-06-20.txt.gz,False,False
428,GZIP_y2016_s5000/CIK__1065059__serial__848401__date__2016-03-28.txt.gz,False,False
429,GZIP_y2016_s5000/CIK__1065078__serial__886821__date__2016-07-11.txt.gz,False,False
430,GZIP_y2016_s5000/CIK__1065087__serial__866881__date__2016-04-12.txt.gz,True,False
431,GZIP_y2016_s5000/CIK__1065088__serial__848410__date__2016-03-09.txt.gz,False,False
432,GZIP_y2016_s5000/CIK__1065332__serial__866894__date__2016-05-02.txt.gz,False,False
433,GZIP_y2016_s5000/CIK__106535___serial__886835__date__2016-08-05.txt.gz,False,False
434,GZIP_y2016_s5000/CIK__1065696__serial__866908__date__2016-04-18.txt.gz,False,False
435,GZIP_y2016_s5000/CIK__1065696__serial__866909__date__2016-04-22.txt.gz,False,False
436,GZIP_y2016_s5000/CIK__1065837__serial__848435__date__2016-02-10.txt.gz,False,False
437,GZIP_y2016_s5000/CIK__1065837__serial__903954__date__2016-10-20.txt.gz,False,False
438,GZIP_y2016_s5000/CIK__1065860__serial__903958__date__2016-11-14.txt.gz,False,False
439,GZIP_y2016_s5000/CIK__1066104__serial__866927__date__2016-06-13.txt.gz,False,False
440,GZIP_y2016_s5000/CIK__1066104__serial__886854__date__2016-07-26.txt.gz,False,False
441,GZIP_y2016_s5000/CIK__106618___serial__848443__date__2016-02-26.txt.gz,False,False
442,GZIP_y2016_s5000/CIK__106618___serial__903965__date__2016-11-01.txt.gz,False,False
443,GZIP_y2016_s5000/CIK__106640___serial__848447__date__2016-01-29.txt.gz,False,False
444,GZIP_y2016_s5000/CIK__106640___serial__866937__date__2016-04-26.txt.gz,False,False
445,GZIP_y2016_s5000/CIK__106640___serial__886863__date__2016-07-22.txt.gz,False,False
446,GZIP_y2016_s5000/CIK__1066605__serial__848451__date__2016-03-08.txt.gz,False,False
447,GZIP_y2016_s5000/CIK__1066764__serial__886873__date__2016-08-12.txt.gz,False,False
448,GZIP_y2016_s5000/CIK__1066923__serial__903984__date__2016-10-14.txt.gz,False,False
449,GZIP_y2016_s5000/CIK__1067063__serial__886879__date__2016-07-29.txt.gz,False,False
450,GZIP_y2016_s5000/CIK__1067701__serial__886889__date__2016-08-19.txt.gz,False,False
451,GZIP_y2016_s5000/CIK__1067701__serial__886890__date__2016-08-30.txt.gz,False,False
452,GZIP_y2016_s5000/CIK__1069183__serial__904016__date__2016-11-09.txt.gz,False,False
453,GZIP_y2016_s5000/CIK__1069258__serial__848495__date__2016-03-10.txt.gz,False,False
454,GZIP_y2016_s5000/CIK__1069258__serial__904020__date__2016-11-02.txt.gz,False,False
455,GZIP_y2016_s5000/CIK__1069308__serial__904024__date__2016-10-28.txt.gz,False,False
456,GZIP_y2016_s5000/CIK__1069530__serial__848500__date__2016-03-01.txt.gz,False,False
457,GZIP_y2016_s5000/CIK__1069530__serial__866999__date__2016-05-05.txt.gz,False,False
458,GZIP_y2016_s5000/CIK__1069878__serial__848504__date__2016-01-14.txt.gz,False,False
459,GZIP_y2016_s5000/CIK__1069878__serial__886921__date__2016-08-01.txt.gz,False,False
460,GZIP_y2016_s5000/CIK__1070296__serial__904050__date__2016-10-28.txt.gz,False,False
461,GZIP_y2016_s5000/CIK__1070423__serial__904060__date__2016-11-21.txt.gz,True,False
462,GZIP_y2016_s5000/CIK__1070423__serial__904065__date__2016-12-28.txt.gz,False,False
463,GZIP_y2016_s5000/CIK__1070494__serial__848532__date__2016-01-07.txt.gz,False,False
464,GZIP_y2016_s5000/CIK__1070494__serial__848536__date__2016-03-18.txt.gz,True,False
465,GZIP_y2016_s5000/CIK__1070524__serial__848543__date__2016-02-17.txt.gz,False,False
466,GZIP_y2016_s5000/CIK__1070524__serial__886945__date__2016-07-20.txt.gz,False,False
467,GZIP_y2016_s5000/CIK__1070524__serial__904070__date__2016-10-27.txt.gz,False,False
468,GZIP_y2016_s5000/CIK__1070680__serial__886948__date__2016-08-16.txt.gz,False,False
469,GZIP_y2016_s5000/CIK__1070698__serial__867043__date__2016-05-13.txt.gz,True,False
470,GZIP_y2016_s5000/CIK__1070698__serial__904078__date__2016-10-31.txt.gz,False,False
471,GZIP_y2016_s5000/CIK__1070985__serial__848552__date__2016-02-11.txt.gz,False,False
472,GZIP_y2016_s5000/CIK__107140___serial__886966__date__2016-09-27.txt.gz,False,False
473,GZIP_y2016_s5000/CIK__1071739__serial__848567__date__2016-01-26.txt.gz,False,False
474,GZIP_y2016_s5000/CIK__1071739__serial__867060__date__2016-04-26.txt.gz,False,False
475,GZIP_y2016_s5000/CIK__1071760__serial__867063__date__2016-05-09.txt.gz,True,False
476,GZIP_y2016_s5000/CIK__1071840__serial__848579__date__2016-01-12.txt.gz,False,False
477,GZIP_y2016_s5000/CIK__1071840__serial__848583__date__2016-03-04.txt.gz,False,False
478,GZIP_y2016_s5000/CIK__1071840__serial__867067__date__2016-04-28.txt.gz,False,False
479,GZIP_y2016_s5000/CIK__1071993__serial__886976__date__2016-07-27.txt.gz,False,False
480,GZIP_y2016_s5000/CIK__1072379__serial__867073__date__2016-05-02.txt.gz,False,False
481,GZIP_y2016_s5000/CIK__1072379__serial__904114__date__2016-12-23.txt.gz,False,False
482,GZIP_y2016_s5000/CIK__1072627__serial__867077__date__2016-04-27.txt.gz,True,False
483,GZIP_y2016_s5000/CIK__107263___serial__848592__date__2016-01-22.txt.gz,False,False
484,GZIP_y2016_s5000/CIK__107263___serial__886993__date__2016-08-29.txt.gz,False,False
485,GZIP_y2016_s5000/CIK__1073429__serial__867091__date__2016-05-09.txt.gz,False,False
486,GZIP_y2016_s5000/CIK__1073429__serial__887000__date__2016-08-24.txt.gz,False,False
487,GZIP_y2016_s5000/CIK__1074828__serial__887004__date__2016-07-14.txt.gz,False,False
488,GZIP_y2016_s5000/CIK__1075415__serial__848609__date__2016-02-18.txt.gz,False,False
489,GZIP_y2016_s5000/CIK__1075531__serial__887017__date__2016-08-04.txt.gz,False,False
490,GZIP_y2016_s5000/CIK__1075531__serial__904139__date__2016-10-06.txt.gz,False,False
491,GZIP_y2016_s5000/CIK__1075736__serial__904151__date__2016-12-14.txt.gz,False,False
492,GZIP_y2016_s5000/CIK__1075857__serial__848620__date__2016-01-14.txt.gz,False,False
493,GZIP_y2016_s5000/CIK__1076522__serial__867128__date__2016-05-05.txt.gz,False,False
494,GZIP_y2016_s5000/CIK__1076522__serial__887030__date__2016-09-30.txt.gz,False,False
495,GZIP_y2016_s5000/CIK__107687___serial__867133__date__2016-05-18.txt.gz,True,False
496,GZIP_y2016_s5000/CIK__107687___serial__887033__date__2016-08-11.txt.gz,True,False
497,GZIP_y2016_s5000/CIK__1076930__serial__848637__date__2016-01-11.txt.gz,False,False
498,GZIP_y2016_s5000/CIK__1076930__serial__887036__date__2016-08-02.txt.gz,False,False
499,GZIP_y2016_s5000/CIK__1076930__serial__904168__date__2016-11-02.txt.gz,False,False
500,GZIP_y2016_s5000/CIK__1077370__serial__904172__date__2016-11-14.txt.gz,False,False
501,GZIP_y2016_s5000/CIK__1077370__serial__904175__date__2016-12-27.txt.gz,False,False
502,GZIP_y2016_s5000/CIK__1077771__serial__848649__date__2016-03-16.txt.gz,False,False
503,GZIP_y2016_s5000/CIK__1078207__serial__867164__date__2016-05-09.txt.gz,False,False
504,GZIP_y2016_s5000/CIK__1079282__serial__867175__date__2016-06-08.txt.gz,False,False
505,GZIP_y2016_s5000/CIK__1080014__serial__867181__date__2016-05-18.txt.gz,False,False
506,GZIP_y2016_s5000/CIK__1080014__serial__887067__date__2016-09-06.txt.gz,False,False
507,GZIP_y2016_s5000/CIK__1080056__serial__867187__date__2016-05-09.txt.gz,False,False
508,GZIP_y2016_s5000/CIK__1080709__serial__867196__date__2016-04-12.txt.gz,False,False
509,GZIP_y2016_s5000/CIK__1082038__serial__848699__date__2016-01-06.txt.gz,False,False
510,GZIP_y2016_s5000/CIK__1082038__serial__867214__date__2016-04-26.txt.gz,False,False
511,GZIP_y2016_s5000/CIK__1082038__serial__867215__date__2016-04-29.txt.gz,False,False
512,GZIP_y2016_s5000/CIK__1082198__serial__848704__date__2016-03-29.txt.gz,False,False
513,GZIP_y2016_s5000/CIK__1082198__serial__887091__date__2016-09-30.txt.gz,False,False
514,GZIP_y2016_s5000/CIK__1082526__serial__848711__date__2016-02-04.txt.gz,False,False
515,GZIP_y2016_s5000/CIK__1082733__serial__904230__date__2016-12-20.txt.gz,False,False
516,GZIP_y2016_s5000/CIK__1082923__serial__904233__date__2016-11-04.txt.gz,False,False
517,GZIP_y2016_s5000/CIK__108312___serial__887105__date__2016-07-25.txt.gz,False,False
518,GZIP_y2016_s5000/CIK__1083301__serial__867252__date__2016-05-02.txt.gz,False,True
519,GZIP_y2016_s5000/CIK__1083446__serial__867254__date__2016-04-04.txt.gz,False,False
